link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF,AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,MD_Volume,MD_speed_BPR,MD_speed_QVDF,MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,PM_Volume,PM_speed_BPR,PM_speed_QVDF,PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
201494AB,,-1,,,202523,202522,"LINESTRING (-112.349119 33.653178, -112.338165 33.648219)",,3,3,0,0.724630,39.000000,700.000000,45.000000,33.150002,27.179321,38.999699, 38.997674,7.749944,7.750056, 0.000112,3.216827,0.004595,33.150002, 27.179321,38.999699, 38.997674,7.749944,7.750056, 0.000112,3.216827,0.004595,33.150002, 27.179321,38.999699, 38.997674,7.749944,7.750056, 0.000112,3.216827,0.004595,33.150002, 38.999,38.511,38.999,38.999,38.998,38.996,38.507,38.996,38.999,37.368,33.465,33.549,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,38.999,38.999,38.999,38.998,38.998,33.148,38.998,38.999,38.999,39.000,39.000,39.000,38.999,38.999,38.998,38.998,38.998,38.997,38.997,38.996,38.996,38.995,38.995,38.995,33.145,38.995,38.995,38.996,38.997,38.997,38.998,38.998,38.999,38.999,39.000,38.110,37.219,36.329,35.438,34.548,33.657,33.751,24.449,33.751,34.447,36.723,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.738,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201494BA,,-1,,,202522,202523,"LINESTRING (-112.336843 33.651139, -112.347797 33.656098)",,3,3,0,0.724630,39.000000,700.000000,45.000000,33.150002,17.105011,38.999863, 38.998939,7.749974,7.750026, 0.000051,2.024475,0.002892,33.150002, 17.105011,38.999863, 38.998939,7.749974,7.750026, 0.000051,2.024475,0.002892,33.150002, 17.105011,38.999863, 38.998939,7.749974,7.750026, 0.000051,2.024475,0.002892,33.150002, 39.000,38.512,39.000,39.000,38.999,38.998,38.510,38.998,38.999,37.752,34.906,35.275,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,33.149,38.999,38.999,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.998,38.998,38.998,38.998,38.998,38.998,33.148,38.998,38.998,38.998,38.998,38.999,38.999,38.999,38.999,39.000,39.000,38.320,37.639,36.959,36.278,35.598,34.917,34.237,28.447,34.510,36.007,37.503,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.858,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201495AB,,-1,,,2197,202521,"LINESTRING (-112.367981 33.629424, -112.359346 33.629531)",,9,3,0,0.497880,20.000000,99999.000000,45.000000,17.000000,1.585587,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.062554,0.000001,17.000000, 1.585587,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.062554,0.000001,17.000000, 1.585587,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.062554,0.000001,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201495BA,,-1,,,202521,2197,"LINESTRING (-112.359386 33.632737, -112.368021 33.632630)",,9,3,0,0.497880,20.000000,99999.000000,45.000000,17.000000,1.628244,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.064237,0.000001,17.000000, 1.628244,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.064237,0.000001,17.000000, 1.628244,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.064237,0.000001,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201496AB,,-1,,,202520,202519,"LINESTRING (-112.355283 33.680178, -112.372403 33.672206)",,4,3,0,1.186980,40.000000,500.000000,45.000000,34.000000,0.173013,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.030716,0.000061,34.000000, 0.173013,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.030716,0.000061,34.000000, 0.173013,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.030716,0.000061,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,39.847,39.514,39.139,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.917,39.833,39.750,39.667,39.583,39.500,39.417,33.369,39.495,39.663,39.832,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.981,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201496BA,,-1,,,202519,202520,"LINESTRING (-112.371049 33.669300, -112.353929 33.677272)",,4,3,0,1.186980,40.000000,500.000000,45.000000,34.000000,0.895234,39.999997, 39.999974,7.749999,7.750001, 0.000001,0.158934,0.000318,34.000000, 0.895234,39.999997, 39.999974,7.749999,7.750001, 0.000001,0.158934,0.000318,34.000000, 0.895234,39.999997, 39.999974,7.749999,7.750001, 0.000001,0.158934,0.000318,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,38.630,35.918,36.345,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.252,38.505,37.757,37.010,36.262,35.515,34.767,28.874,35.028,36.685,38.343,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.849,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201497AB,,-1,,,202518,202517,"LINESTRING (-112.365746 33.664479, -112.359613 33.660550)",,3,2,0,0.445600,39.000000,625.000000,45.000000,33.150002,5.224245,38.999956, 38.999658,7.749992,7.750008, 0.000017,0.927478,0.001484,33.150002, 5.224245,38.999956, 38.999658,7.749992,7.750008, 0.000017,0.927478,0.001484,33.150002, 5.224245,38.999956, 38.999658,7.749992,7.750008, 0.000017,0.927478,0.001484,33.150002, 39.000,38.512,39.000,39.000,39.000,38.999,38.512,38.999,39.000,38.277,36.905,36.961,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,39.000,39.000,38.606,38.211,37.817,37.422,37.028,36.633,36.239,30.299,36.509,37.340,38.170,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.914,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201497BA,,-1,,,202517,202518,"LINESTRING (-112.357883 33.663250, -112.364016 33.667179)",,3,2,0,0.445600,39.000000,625.000000,45.000000,33.150002,5.653757,38.999949, 38.999609,7.749991,7.750009, 0.000019,1.003731,0.001606,33.150002, 5.653757,38.999949, 38.999609,7.749991,7.750009, 0.000019,1.003731,0.001606,33.150002, 5.653757,38.999949, 38.999609,7.749991,7.750009, 0.000019,1.003731,0.001606,33.150002, 39.000,38.512,39.000,39.000,39.000,38.999,38.512,38.999,39.000,37.574,34.690,35.153,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,38.999,38.999,33.149,38.999,38.999,38.999,38.999,39.000,39.000,39.000,39.000,39.000,39.000,38.222,37.445,36.667,35.890,35.112,34.335,33.557,27.859,33.784,35.523,37.261,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.840,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201498AB,,-1,,,202784,202522,"LINESTRING (-112.333186 33.666602, -112.339014 33.650216)",,4,3,0,1.246700,40.000000,500.000000,45.000000,34.000000,2.962287,39.999975, 39.999804,7.749995,7.750005, 0.000009,0.525905,0.001052,34.000000, 2.962287,39.999975, 39.999804,7.749995,7.750005, 0.000009,0.525905,0.001052,34.000000, 2.962287,39.999975, 39.999804,7.749995,7.750005, 0.000009,0.525905,0.001052,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,39.186,37.570,37.675,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.556,39.112,38.667,38.223,37.779,37.335,36.891,30.809,37.180,38.120,39.060,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.906,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201498BA,,-1,,,202522,202784,"LINESTRING (-112.335994 33.649142, -112.330166 33.665528)",,4,3,0,1.246700,40.000000,500.000000,45.000000,34.000000,1.865988,39.999988, 39.999910,7.749998,7.750002, 0.000004,0.331275,0.000663,34.000000, 1.865988,39.999988, 39.999910,7.749998,7.750002, 0.000004,0.331275,0.000663,34.000000, 1.865988,39.999988, 39.999910,7.749998,7.750002, 0.000004,0.331275,0.000663,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,38.196,32.978,32.768,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.970,0.964,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.016,38.032,37.047,36.063,35.079,34.095,28.887,23.071,28.887,34.275,37.138,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.850,0.679,0.850,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201499AB,,-1,,,202524,202517,"LINESTRING (-112.364849 33.657281, -112.358070 33.660448)",,4,2,0,0.481370,40.000000,450.000000,45.000000,34.000000,0.000000,40.000000, 40.000000,7.750000,7.750000, 0.000000,0.000000,0.000000,34.000000, 0.000000,40.000000, 40.000000,7.750000,7.750000, 0.000000,0.000000,0.000000,34.000000, 0.000000,40.000000, 40.000000,7.750000,7.750000, 0.000000,0.000000,0.000000,34.000000, 40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.960,39.873,39.406,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,-nan(ind),40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,-nan(ind),40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.978,39.957,39.935,39.913,39.891,39.870,39.848,33.834,39.869,39.913,39.956,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,-nan(ind),1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,-nan(ind),1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.995,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201499BA,,-1,,,202517,202524,"LINESTRING (-112.359426 33.663352, -112.366205 33.660185)",,4,2,0,0.481370,40.000000,450.000000,45.000000,34.000000,0.303901,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.035968,0.000080,34.000000, 0.303901,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.035968,0.000080,34.000000, 0.303901,40.000000, 39.999998,7.750000,7.750000, 0.000000,0.035968,0.000080,34.000000, 40.000,39.500,40.000,40.000,40.000,40.000,39.500,40.000,40.000,39.690,39.014,38.762,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,34.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,39.831,39.662,39.493,39.324,39.155,38.986,38.817,32.736,38.965,39.310,39.655,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.963,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201500AB,US-60-EASTBOUND,12,115-04403,,202516,202525,"LINESTRING (-112.371093 33.652934, -112.360632 33.644645)",,2,3,0,0.830620,39.000000,900.000000,45.000000,33.150002,85.672558,38.998622, 38.987116,7.749701,7.750299, 0.000598,11.283447,0.012537,33.150002, 85.672558,38.998622, 38.987116,7.749701,7.750299, 0.000598,11.283447,0.012537,33.150002, 85.672558,38.998622, 38.987116,7.749701,7.750299, 0.000598,11.283447,0.012537,33.150002, 38.997,38.502,38.994,38.996,38.988,38.980,38.487,38.982,38.994,37.500,34.216,34.598,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,38.998,38.996,38.994,38.993,38.991,38.989,33.138,38.990,38.992,38.995,38.997,39.000,38.998,38.996,38.994,38.992,38.990,38.988,38.986,38.984,38.982,38.980,38.977,38.975,38.973,33.136,38.974,38.977,38.980,38.983,38.986,38.989,38.991,38.994,38.997,39.000,38.182,37.364,36.546,35.728,34.910,34.093,33.275,26.429,33.433,35.288,37.144,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.797,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201500BA,US-60-WESTBOUND,5,115+04405,,202525,202516,"LINESTRING (-112.358642 33.647157, -112.369103 33.655446)",,2,3,0,0.830620,39.000000,900.000000,45.000000,33.150002,75.329564,38.998892, 38.993693,7.749854,7.750146, 0.000292,7.402184,0.008225,33.150002, 75.329564,38.998892, 38.993693,7.749854,7.750146, 0.000292,7.402184,0.008225,33.150002, 75.329564,38.998892, 38.993693,7.749854,7.750146, 0.000292,7.402184,0.008225,33.150002, 38.998,38.507,38.997,38.998,38.994,38.990,38.500,38.991,38.997,37.521,34.523,34.976,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,38.999,38.998,38.997,38.996,38.995,38.995,33.144,38.995,38.996,38.997,38.999,39.000,38.999,38.998,38.997,38.996,38.995,38.994,38.993,38.992,38.991,38.990,38.989,38.988,38.987,33.137,38.987,38.989,38.990,38.991,38.993,38.994,38.996,38.997,38.999,39.000,38.193,37.386,36.580,35.773,34.966,34.159,33.352,27.066,33.601,35.401,37.200,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.816,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201501AB,,-1,,,202515,202514,"LINESTRING (-112.377676 33.654498, -112.389485 33.648303)",,3,3,0,0.818670,39.000000,700.000000,45.000000,33.150002,1.166494,38.999999, 38.999989,7.750000,7.750000, 0.000001,0.138061,0.000197,33.150002, 1.166494,38.999999, 38.999989,7.750000,7.750000, 0.000001,0.138061,0.000197,33.150002, 1.166494,38.999999, 38.999989,7.750000,7.750000, 0.000001,0.138061,0.000197,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,37.714,35.196,35.586,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.299,37.597,36.896,36.195,35.493,34.792,34.091,28.319,34.357,35.905,37.452,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.854,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201501BA,,-1,,,202514,202515,"LINESTRING (-112.387995 33.645465, -112.376186 33.651660)",,3,3,0,0.818670,39.000000,700.000000,45.000000,33.150002,1.151936,38.999999, 38.999989,7.750000,7.750000, 0.000001,0.136338,0.000195,33.150002, 1.151936,38.999999, 38.999989,7.750000,7.750000, 0.000001,0.136338,0.000195,33.150002, 1.151936,38.999999, 38.999989,7.750000,7.750000, 0.000001,0.136338,0.000195,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.118,36.278,36.438,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.519,38.037,37.556,37.075,36.594,36.112,35.631,29.718,35.923,36.949,37.974,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.896,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
