mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,ib_link_lanes,ob_link_lanes,minmum,lanes,diff,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,mvmt_txt_id,geometry,volume,free_speed,allowed_uses
755,354,41714336_2860653270,,567,1,1,566,2,2,1,2,1,1,,8444581043,2065989266_2916726375,right,,,,SBR,"LINESTRING (-111.9366621 33.4220633, -111.9367480 33.4219910)",,,auto
756,355,8269005072_41714339,,32,1,2,545,1,2,2,2,2,1,1,41714336_2860653270,8269005069,thru,,,,EBT,"LINESTRING (-111.9350552 33.4219169, -111.9348832 33.4219166)",,,auto
757,355,8269005072_41714339,,32,1,1,70,1,1,2,1,1,1,,41714336_2860653270,42304472,left,,,,EBL,"LINESTRING (-111.9350552 33.4219169, -111.9349661 33.4220742)",,,auto
758,355,8269005072_41714339,,69,1,1,545,1,1,1,2,1,1,,42304472,8269005069,left,,,,SBL,"LINESTRING (-111.9349661 33.4220742, -111.9348832 33.4219166)",,,auto
759,355,8269005072_41714339,,69,1,1,159,2,2,1,2,1,1,,42304472,41714336_2860653270,right,,,,SBR,"LINESTRING (-111.9349661 33.4220742, -111.9350551 33.4220018)",,,auto
760,355,8269005072_41714339,,610,1,1,545,1,1,2,2,2,1,,5261052497,8269005069,uturn,,,,WBU,"LINESTRING (-111.9348831 33.4220011, -111.9348832 33.4219166)",,,auto
761,355,8269005072_41714339,,610,2,2,70,1,1,2,1,1,1,,5261052497,42304472,right,,,,WBR,"LINESTRING (-111.9348831 33.4220011, -111.9349661 33.4220742)",,,auto
762,355,8269005072_41714339,,610,1,2,159,1,2,2,2,2,1,1,5261052497,41714336_2860653270,thru,,,,WBT,"LINESTRING (-111.9348831 33.4220011, -111.9350551 33.4220018)",,,auto
763,356,330683946_41624261,,47,1,1,141,4,4,1,4,1,1,,5333539972,2625358988,right,,,,SBR,"LINESTRING (-111.9366078 33.4148128, -111.9366941 33.4147407)",,,auto
764,356,330683946_41624261,,47,1,1,228,1,1,1,2,1,1,,5333539972,330683945_330683964,left,,,,SBL,"LINESTRING (-111.9366078 33.4148128, -111.9365244 33.4146002)",,,auto
765,356,330683946_41624261,,217,2,2,48,1,1,3,1,1,1,,4346575412,5333539972,right,,,,WBR,"LINESTRING (-111.9365221 33.4147412, -111.9366078 33.4148128)",,,auto
766,356,330683946_41624261,,217,1,3,141,1,3,3,4,3,3,0,4346575412,2625358988,thru,,,,WBT,"LINESTRING (-111.9365221 33.4147412, -111.9366941 33.4147407)",,,auto
767,356,330683946_41624261,,217,3,3,228,2,2,3,2,2,1,,4346575412,330683945_330683964,uturn,,,,WBU,"LINESTRING (-111.9365221 33.4147412, -111.9365244 33.4146002)",,,auto
768,356,330683946_41624261,,218,2,2,48,1,1,3,1,1,1,,4346575408,5333539972,left,,,,EBL,"LINESTRING (-111.9366964 33.4146009, -111.9366078 33.4148128)",,,auto
769,356,330683946_41624261,,218,1,1,141,1,1,3,4,3,1,,4346575408,2625358988,uturn,,,,EBU,"LINESTRING (-111.9366964 33.4146009, -111.9366941 33.4147407)",,,auto
770,356,330683946_41624261,,218,1,2,228,1,2,3,2,2,1,1,4346575408,330683945_330683964,thru,,,,EBT,"LINESTRING (-111.9366964 33.4146009, -111.9365244 33.4146002)",,,auto
771,357,2065989266_2916726375,,62,1,1,569,2,2,1,2,1,1,,3712803330,41714336_2860653270,right,,,,NBR,"LINESTRING (-111.9381441 33.4218256, -111.9380601 33.4218977)",,,auto
772,357,2065989266_2916726375,,62,1,1,420,1,1,1,1,1,1,0,3712803330,42273739,thru,,,,NBT,"LINESTRING (-111.9381441 33.4218256, -111.9381451 33.4220594)",,,auto
773,357,2065989266_2916726375,,62,1,1,421,1,1,1,2,1,1,,3712803330,4346605157,left,,,,NBL,"LINESTRING (-111.9381441 33.4218256, -111.9382312 33.4219877)",,,auto
774,357,2065989266_2916726375,,416,2,2,61,1,1,2,1,1,1,,41662590_2941419917,3712803330,right,,,,EBR,"LINESTRING (-111.9382323 33.4218977, -111.9381441 33.4218256)",,,auto
775,357,2065989266_2916726375,,416,1,2,569,1,2,2,2,2,1,1,41662590_2941419917,41714336_2860653270,thru,,,,EBT,"LINESTRING (-111.9382323 33.4218977, -111.9380601 33.4218977)",,,auto
776,357,2065989266_2916726375,,416,1,1,420,1,1,2,1,1,1,,41662590_2941419917,42273739,left,,,,EBL,"LINESTRING (-111.9382323 33.4218977, -111.9381451 33.4220594)",,,auto
777,357,2065989266_2916726375,,416,2,2,421,2,2,2,2,2,1,,41662590_2941419917,4346605157,uturn,,,,EBU,"LINESTRING (-111.9382323 33.4218977, -111.9382312 33.4219877)",,,auto
778,357,2065989266_2916726375,,419,1,1,61,1,1,1,1,1,1,0,42273739,3712803330,thru,,,,SBT,"LINESTRING (-111.9381451 33.4220594, -111.9381441 33.4218256)",,,auto
779,357,2065989266_2916726375,,419,1,1,569,1,1,1,2,1,1,,42273739,41714336_2860653270,left,,,,SBL,"LINESTRING (-111.9381451 33.4220594, -111.9380601 33.4218977)",,,auto
780,357,2065989266_2916726375,,419,1,1,421,2,2,1,2,1,1,,42273739,4346605157,right,,,,SBR,"LINESTRING (-111.9381451 33.4220594, -111.9382312 33.4219877)",,,auto
781,357,2065989266_2916726375,,566,1,1,61,1,1,2,1,1,1,,41714336_2860653270,3712803330,left,,,,WBL,"LINESTRING (-111.9380592 33.4219867, -111.9381441 33.4218256)",,,auto
782,357,2065989266_2916726375,,566,2,2,420,1,1,2,1,1,1,,41714336_2860653270,42273739,right,,,,WBR,"LINESTRING (-111.9380592 33.4219867, -111.9381451 33.4220594)",,,auto
783,357,2065989266_2916726375,,566,1,2,421,1,2,2,2,2,1,1,41714336_2860653270,4346605157,thru,,,,WBT,"LINESTRING (-111.9380592 33.4219867, -111.9382312 33.4219877)",,,auto
784,358,2625359013_41662587,,81,1,1,262,2,2,1,2,1,1,,42273739,4346581620,right,,,,WBR,"LINESTRING (-111.9398720 33.4231887, -111.9399584 33.4232608)",,,auto
785,358,2625359013_41662587,,81,1,1,248,1,1,1,2,1,1,,42273739,4346581618,left,,,,WBL,"LINESTRING (-111.9398720 33.4231887, -111.9400693 33.4231234)",,,auto
786,358,2625359013_41662587,,81,1,1,386,1,1,1,1,1,1,0,42273739,5080816830,thru,,,,WBT,"LINESTRING (-111.9398720 33.4231887, -111.9401547 33.4231976)",,,auto
787,358,2625359013_41662587,,260,2,2,80,1,1,2,1,1,1,,4346586751,42273739,right,,,,NBR,"LINESTRING (-111.9399566 33.4231165, -111.9398720 33.4231887)",,,auto
788,358,2625359013_41662587,,260,1,2,262,1,2,2,2,2,1,1,4346586751,4346581620,thru,,,,NBT,"LINESTRING (-111.9399566 33.4231165, -111.9399584 33.4232608)",,,auto
789,358,2625359013_41662587,,260,1,1,248,1,1,2,2,2,1,,4346586751,4346581618,uturn,,,,NBU,"LINESTRING (-111.9399566 33.4231165, -111.9400693 33.4231234)",,,auto
790,358,2625359013_41662587,,260,1,1,386,1,1,2,1,1,1,,4346586751,5080816830,left,,,,NBL,"LINESTRING (-111.9399566 33.4231165, -111.9401547 33.4231976)",,,auto
791,358,2625359013_41662587,,249,1,1,80,1,1,2,1,1,1,,4346581619,42273739,left,,,,SBL,"LINESTRING (-111.9400675 33.4232678, -111.9398720 33.4231887)",,,auto
792,358,2625359013_41662587,,249,2,2,262,2,2,2,2,2,1,,4346581619,4346581620,uturn,,,,SBU,"LINESTRING (-111.9400675 33.4232678, -111.9399584 33.4232608)",,,auto
793,358,2625359013_41662587,,249,1,2,248,1,2,2,2,2,1,1,4346581619,4346581618,thru,,,,SBT,"LINESTRING (-111.9400675 33.4232678, -111.9400693 33.4231234)",,,auto
794,358,2625359013_41662587,,249,2,2,386,1,1,2,1,1,1,,4346581619,5080816830,right,,,,SBR,"LINESTRING (-111.9400675 33.4232678, -111.9401547 33.4231976)",,,auto
795,358,2625359013_41662587,,385,1,1,80,1,1,1,1,1,1,0,5080816830,42273739,thru,,,,EBT,"LINESTRING (-111.9401547 33.4231976, -111.9398720 33.4231887)",,,auto
796,358,2625359013_41662587,,385,1,1,262,1,1,1,2,1,1,,5080816830,4346581620,left,,,,EBL,"LINESTRING (-111.9401547 33.4231976, -111.9399584 33.4232608)",,,auto
797,358,2625359013_41662587,,385,1,1,248,2,2,1,2,1,1,,5080816830,4346581618,right,,,,EBR,"LINESTRING (-111.9401547 33.4231976, -111.9400693 33.4231234)",,,auto
798,359,2065989244_2065989260,,96,1,1,548,1,1,1,1,1,1,0,2065989254,3983483499,thru,,,,EBT,"LINESTRING (-111.9399954 33.4147094, -111.9398234 33.4147095)",,,auto
799,359,2065989244_2065989260,,96,1,1,587,2,2,1,2,1,1,,2065989254,4346569402,right,,,,EBR,"LINESTRING (-111.9399954 33.4147094, -111.9399085 33.4146372)",,,auto
800,359,2065989244_2065989260,,96,1,1,590,1,1,1,2,1,1,,2065989254,8813118514,left,,,,EBL,"LINESTRING (-111.9399954 33.4147094, -111.9399127 33.4148566)",,,auto
801,359,2065989244_2065989260,,588,3,3,548,1,1,3,1,1,1,,4346569402,3983483499,right,,,,NBR,"LINESTRING (-111.9399085 33.4146372, -111.9398234 33.4147095)",,,auto
802,359,2065989244_2065989260,,588,1,1,131,1,1,3,1,1,1,,4346569402,2065989254,left,,,,NBL,"LINESTRING (-111.9399085 33.4146372, -111.9399977 33.4147848)",,,auto
803,359,2065989244_2065989260,,588,1,2,590,1,2,3,2,2,1,1,4346569402,8813118514,thru,,,,NBT,"LINESTRING (-111.9399085 33.4146372, -111.9399127 33.4148566)",,,auto
804,359,2065989244_2065989260,,98,1,1,548,1,1,1,1,1,1,,316870046,3983483499,uturn,,,,WBU,"LINESTRING (-111.9398257 33.4147836, -111.9398234 33.4147095)",,,auto
805,359,2065989244_2065989260,,98,1,1,587,2,2,1,2,1,1,,316870046,4346569402,left,,,,WBL,"LINESTRING (-111.9398257 33.4147836, -111.9399085 33.4146372)",,,auto
806,359,2065989244_2065989260,,98,1,1,131,1,1,1,1,1,1,0,316870046,2065989254,thru,,,,WBT,"LINESTRING (-111.9398257 33.4147836, -111.9399977 33.4147848)",,,auto
807,359,2065989244_2065989260,,98,1,1,590,2,2,1,2,1,1,,316870046,8813118514,right,,,,WBR,"LINESTRING (-111.9398257 33.4147836, -111.9399127 33.4148566)",,,auto
808,359,2065989244_2065989260,,589,1,1,548,1,1,3,1,1,1,,8813118514,3983483499,left,,,,SBL,"LINESTRING (-111.9399127 33.4148566, -111.9398234 33.4147095)",,,auto
809,359,2065989244_2065989260,,589,1,2,587,1,2,3,2,2,1,1,8813118514,4346569402,thru,,,,SBT,"LINESTRING (-111.9399127 33.4148566, -111.9399085 33.4146372)",,,auto
810,359,2065989244_2065989260,,589,3,3,131,1,1,3,1,1,1,,8813118514,2065989254,right,,,,SBR,"LINESTRING (-111.9399127 33.4148566, -111.9399977 33.4147848)",,,auto
811,360,330683969_330683940,,225,1,2,107,1,2,4,2,2,1,1,4346575411,5165146154,thru,,,,EBT,"LINESTRING (-111.9263785 33.4146917, -111.9262065 33.4146956)",,,auto
812,360,330683969_330683940,,225,3,3,341,3,3,4,3,3,1,,4346575411,4347879966,right,,,,EBR,"LINESTRING (-111.9263785 33.4146917, -111.9262929 33.4146215)",,,auto
813,360,330683969_330683940,,225,4,4,231,2,2,4,2,2,1,,4346575411,5078867005,uturn,,,,EBU,"LINESTRING (-111.9263785 33.4146917, -111.9263738 33.4148413)",,,auto
814,360,330683969_330683940,,225,1,1,351,1,1,4,3,3,1,,4346575411,4347879971,left,,,,EBL,"LINESTRING (-111.9263785 33.4146917, -111.9262858 33.4149150)",,,auto
815,360,330683969_330683940,,340,5,5,107,2,2,5,2,2,1,,4347879966,5165146154,right,,,,NBR,"LINESTRING (-111.9262929 33.4146215, -111.9262065 33.4146956)",,,auto
816,360,330683969_330683940,,340,1,1,231,1,1,5,2,2,1,,4347879966,5078867005,left,,,,NBL,"LINESTRING (-111.9262929 33.4146215, -111.9263738 33.4148413)",,,auto
817,360,330683969_330683940,,340,2,4,351,1,3,5,3,3,3,0,4347879966,4347879971,thru,,,,NBT,"LINESTRING (-111.9262929 33.4146215, -111.9262858 33.4149150)",,,auto
818,360,330683969_330683940,,226,3,3,107,2,2,3,2,2,1,,4346575416,5165146154,uturn,,,,WBU,"LINESTRING (-111.9262018 33.4148453, -111.9262065 33.4146956)",,,auto
819,360,330683969_330683940,,226,1,1,341,1,1,3,3,3,1,,4346575416,4347879966,left,,,,WBL,"LINESTRING (-111.9262018 33.4148453, -111.9262929 33.4146215)",,,auto
820,360,330683969_330683940,,226,1,2,231,1,2,3,2,2,1,1,4346575416,5078867005,thru,,,,WBT,"LINESTRING (-111.9262018 33.4148453, -111.9263738 33.4148413)",,,auto
821,360,330683969_330683940,,226,3,3,351,3,3,3,3,3,1,,4346575416,4347879971,right,,,,WBR,"LINESTRING (-111.9262018 33.4148453, -111.9262858 33.4149150)",,,auto
822,360,330683969_330683940,,352,1,1,107,1,1,5,2,2,1,,4347879971,5165146154,left,,,,SBL,"LINESTRING (-111.9262858 33.4149150, -111.9262065 33.4146956)",,,auto
823,360,330683969_330683940,,352,2,4,341,1,3,5,3,3,3,0,4347879971,4347879966,thru,,,,SBT,"LINESTRING (-111.9262858 33.4149150, -111.9262929 33.4146215)",,,auto
824,360,330683969_330683940,,352,5,5,231,2,2,5,2,2,1,,4347879971,5078867005,right,,,,SBR,"LINESTRING (-111.9262858 33.4149150, -111.9263738 33.4148413)",,,auto
825,361,330683967_330683942,,109,1,1,381,2,2,1,2,1,1,,,4716134186,right,,,,NBR,"LINESTRING (-111.9306650 33.4145935, -111.9305794 33.4146665)",,,auto
826,361,330683967_330683942,,109,1,1,222,1,1,1,2,1,1,,,4346575414,left,,,,NBL,"LINESTRING (-111.9306650 33.4145935, -111.9307359 33.4147869)",,,auto
827,361,330683967_330683942,,109,1,1,441,2,2,1,2,1,1,0,,5201685462,thru,,,,NBT,"LINESTRING (-111.9306650 33.4145935, -111.9306226 33.4148560)",,,auto
828,361,330683967_330683942,,219,3,3,108,1,1,3,1,1,1,,4346575410,,right,,,,EBR,"LINESTRING (-111.9307514 33.4146648, -111.9306650 33.4145935)",,,auto
829,361,330683967_330683942,,219,1,2,381,1,2,3,2,2,1,1,4346575410,4716134186,thru,,,,EBT,"LINESTRING (-111.9307514 33.4146648, -111.9305794 33.4146665)",,,auto
830,361,330683967_330683942,,219,3,3,222,2,2,3,2,2,1,,4346575410,4346575414,uturn,,,,EBU,"LINESTRING (-111.9307514 33.4146648, -111.9307359 33.4147869)",,,auto
831,361,330683967_330683942,,219,1,1,441,1,1,3,2,2,1,,4346575410,5201685462,left,,,,EBL,"LINESTRING (-111.9307514 33.4146648, -111.9306226 33.4148560)",,,auto
832,361,330683967_330683942,,220,2,2,108,1,1,3,1,1,1,,4346575415,,left,,,,WBL,"LINESTRING (-111.9305639 33.4147885, -111.9306650 33.4145935)",,,auto
833,361,330683967_330683942,,220,1,1,381,1,1,3,2,2,1,,4346575415,4716134186,uturn,,,,WBU,"LINESTRING (-111.9305639 33.4147885, -111.9305794 33.4146665)",,,auto
834,361,330683967_330683942,,220,1,2,222,1,2,3,2,2,1,1,4346575415,4346575414,thru,,,,WBT,"LINESTRING (-111.9305639 33.4147885, -111.9307359 33.4147869)",,,auto
835,361,330683967_330683942,,220,3,3,441,2,2,3,2,2,1,,4346575415,5201685462,right,,,,WBR,"LINESTRING (-111.9305639 33.4147885, -111.9306226 33.4148560)",,,auto
836,361,330683967_330683942,,493,1,1,108,1,1,2,1,1,1,0,5806210751,,thru,,,,SBT,"LINESTRING (-111.9306789 33.4148555, -111.9306650 33.4145935)",,,auto
837,361,330683967_330683942,,493,1,1,381,1,1,2,2,2,1,,5806210751,4716134186,left,,,,SBL,"LINESTRING (-111.9306789 33.4148555, -111.9305794 33.4146665)",,,auto
838,361,330683967_330683942,,493,2,2,222,2,2,2,2,2,1,,5806210751,4346575414,right,,,,SBR,"LINESTRING (-111.9306789 33.4148555, -111.9307359 33.4147869)",,,auto
839,361,330683967_330683942,,493,2,2,441,2,2,2,2,2,1,,5806210751,5201685462,right,,,,SBR,"LINESTRING (-111.9306789 33.4148555, -111.9306226 33.4148560)",,,auto
840,362,41662581_2625359021,,165,1,1,143,2,2,1,2,1,1,,,41630200,right,,,,EBR,"LINESTRING (-111.9401539 33.4273840, -111.9400679 33.4273127)",,,auto
841,362,41662581_2625359021,,165,1,1,206,1,1,1,2,1,1,,,4346586755,left,,,,EBL,"LINESTRING (-111.9401539 33.4273840, -111.9399641 33.4274573)",,,auto
842,362,41662581_2625359021,,583,1,2,143,1,2,2,2,2,1,1,330695748,41630200,thru,,,,SBT,"LINESTRING (-111.9400690 33.4274571, -111.9400679 33.4273127)",,,auto
843,362,41662581_2625359021,,583,2,2,164,1,1,2,1,1,1,,330695748,,right,,,,SBR,"LINESTRING (-111.9400690 33.4274571, -111.9401539 33.4273840)",,,auto
844,362,41662581_2625359021,,583,1,1,206,1,1,2,2,2,1,,330695748,4346586755,uturn,,,,SBU,"LINESTRING (-111.9400690 33.4274571, -111.9399641 33.4274573)",,,auto
845,362,41662581_2625359021,,264,1,1,143,1,1,3,2,2,1,,4346586753,41630200,uturn,,,,NBU,"LINESTRING (-111.9399637 33.4273129, -111.9400679 33.4273127)",,,auto
846,362,41662581_2625359021,,264,2,2,164,1,1,3,1,1,1,,4346586753,,left,,,,NBL,"LINESTRING (-111.9399637 33.4273129, -111.9401539 33.4273840)",,,auto
847,362,41662581_2625359021,,264,1,2,206,1,2,3,2,2,1,1,4346586753,4346586755,thru,,,,NBT,"LINESTRING (-111.9399637 33.4273129, -111.9399641 33.4274573)",,,auto
848,363,2625359028_2714318023_2714318022_41605233,,263,3,3,396,2,2,3,2,2,1,,4346586759,5162981682,right,,,,NBR,"LINESTRING (-111.9399610 33.4295052, -111.9398777 33.4295830)",,,auto
849,363,2625359028_2714318023_2714318022_41605233,,263,1,2,605,1,2,3,2,2,1,1,4346586759,2625359030,thru,,,,NBT,"LINESTRING (-111.9399610 33.4295052, -111.9399690 33.4297135)",,,auto
850,363,2625359028_2714318023_2714318022_41605233,,263,1,1,318,1,1,3,2,2,1,,4346586759,2714318017,left,,,,NBL,"LINESTRING (-111.9399610 33.4295052, -111.9401772 33.4296585)",,,auto
851,363,2625359028_2714318023_2714318022_41605233,,263,3,3,267,2,2,3,2,2,1,,4346586759,4346586754,right,,,,NBR,"LINESTRING (-111.9399610 33.4295052, -111.9400838 33.4294971)",,,auto
852,363,2625359028_2714318023_2714318022_41605233,,312,3,3,396,2,2,3,2,2,1,,4346614526,5162981682,right,,,,WBR,"LINESTRING (-111.9398824 33.4296908, -111.9398777 33.4295830)",,,auto
853,363,2625359028_2714318023_2714318022_41605233,,312,3,3,605,2,2,3,2,2,1,,4346614526,2625359030,right,,,,WBR,"LINESTRING (-111.9398824 33.4296908, -111.9399690 33.4297135)",,,auto
854,363,2625359028_2714318023_2714318022_41605233,,312,1,2,318,1,2,3,2,2,1,1,4346614526,2714318017,thru,,,,WBT,"LINESTRING (-111.9398824 33.4296908, -111.9401772 33.4296585)",,,auto
855,363,2625359028_2714318023_2714318022_41605233,,312,1,1,267,1,1,3,2,2,1,,4346614526,4346586754,left,,,,WBL,"LINESTRING (-111.9398824 33.4296908, -111.9400838 33.4294971)",,,auto
856,363,2625359028_2714318023_2714318022_41605233,,287,1,1,396,2,2,2,2,2,1,,41662569,5162981682,left,,,,SBL,"LINESTRING (-111.9400933 33.4297002, -111.9398777 33.4295830)",,,auto
857,363,2625359028_2714318023_2714318022_41605233,,287,1,1,605,1,1,2,2,2,1,,41662569,2625359030,left,,,,SBL,"LINESTRING (-111.9400933 33.4297002, -111.9399690 33.4297135)",,,auto
858,363,2625359028_2714318023_2714318022_41605233,,287,2,2,318,2,2,2,2,2,1,,41662569,2714318017,right,,,,SBR,"LINESTRING (-111.9400933 33.4297002, -111.9401772 33.4296585)",,,auto
859,363,2625359028_2714318023_2714318022_41605233,,287,1,2,267,1,2,2,2,2,1,1,41662569,4346586754,thru,,,,SBT,"LINESTRING (-111.9400933 33.4297002, -111.9400838 33.4294971)",,,auto
860,363,2625359028_2714318023_2714318022_41605233,,317,1,2,396,1,2,3,2,2,1,1,4346615106,5162981682,thru,,,,EBT,"LINESTRING (-111.9401725 33.4295596, -111.9398777 33.4295830)",,,auto
861,363,2625359028_2714318023_2714318022_41605233,,317,2,2,605,2,2,3,2,2,1,,4346615106,2625359030,left,,,,EBL,"LINESTRING (-111.9401725 33.4295596, -111.9399690 33.4297135)",,,auto
862,363,2625359028_2714318023_2714318022_41605233,,317,1,1,318,1,1,3,2,2,1,,4346615106,2714318017,uturn,,,,EBU,"LINESTRING (-111.9401725 33.4295596, -111.9401772 33.4296585)",,,auto
863,363,2625359028_2714318023_2714318022_41605233,,317,3,3,267,2,2,3,2,2,1,,4346615106,4346586754,right,,,,EBR,"LINESTRING (-111.9401725 33.4295596, -111.9400838 33.4294971)",,,auto
864,364,41529701_2704829968,,349,1,3,146,1,3,4,3,3,3,0,4347879985,5133355429,thru,,,,NBT,"LINESTRING (-111.9262240 33.4244304, -111.9262235 33.4245748)",,,auto
865,364,41529701_2704829968,,349,1,1,149,1,1,4,3,3,1,,4347879985,2704829964,uturn,,,,NBU,"LINESTRING (-111.9262240 33.4244304, -111.9263819 33.4244325)",,,auto
866,364,41529701_2704829968,,349,2,2,478,1,1,4,1,1,1,,4347879985,41529697,left,,,,NBL,"LINESTRING (-111.9262240 33.4244304, -111.9264674 33.4245059)",,,auto
867,364,41529701_2704829968,,355,4,4,146,3,3,4,3,3,1,,4347879986,5133355429,uturn,,,,SBU,"LINESTRING (-111.9263808 33.4245769, -111.9262235 33.4245748)",,,auto
868,364,41529701_2704829968,,355,1,3,149,1,3,4,3,3,3,0,4347879986,2704829964,thru,,,,SBT,"LINESTRING (-111.9263808 33.4245769, -111.9263819 33.4244325)",,,auto
869,364,41529701_2704829968,,355,2,2,478,1,1,4,1,1,1,,4347879986,41529697,right,,,,SBR,"LINESTRING (-111.9263808 33.4245769, -111.9264674 33.4245059)",,,auto
870,364,41529701_2704829968,,477,1,1,146,1,1,1,3,1,1,,41529697,5133355429,left,,,,EBL,"LINESTRING (-111.9264674 33.4245059, -111.9262235 33.4245748)",,,auto
871,364,41529701_2704829968,,477,1,1,149,3,3,1,3,1,1,,41529697,2704829964,right,,,,EBR,"LINESTRING (-111.9264674 33.4245059, -111.9263819 33.4244325)",,,auto
872,365,5176314770_8269005064,,427,1,2,166,1,2,2,2,2,2,0,4346605161,5261052497,thru,,,,WBT,"LINESTRING (-111.9306800 33.4220435, -111.9308520 33.4220418)",,,auto
873,365,5176314770_8269005064,,611,2,2,166,2,2,2,2,2,1,,8269005069,5261052497,uturn,,,,EBU,"LINESTRING (-111.9308480 33.4219512, -111.9308520 33.4220418)",,,auto
874,365,5176314770_8269005064,,611,1,2,544,1,2,2,2,2,1,1,8269005069,4346605161,thru,,,,EBT,"LINESTRING (-111.9308480 33.4219512, -111.9306760 33.4219532)",,,auto
875,366,41662584_2625359016,,199,1,1,254,1,1,1,1,1,1,,3101265427,4346581621,right,,,,EBR,"LINESTRING (-111.9401658 33.4254922, -111.9400796 33.4254200)",,,auto
876,366,41662584_2625359016,,199,1,1,258,1,1,1,2,1,1,,3101265427,4346586752,left,,,,EBL,"LINESTRING (-111.9401658 33.4254922, -111.9399607 33.4255642)",,,auto
877,366,41662584_2625359016,,199,1,1,470,1,1,1,1,1,1,0,3101265427,337713512,thru,,,,EBT,"LINESTRING (-111.9401658 33.4254922, -111.9398746 33.4254928)",,,auto
878,366,41662584_2625359016,,250,3,3,198,1,1,3,1,1,1,,4346581623,3101265427,right,,,,SBR,"LINESTRING (-111.9400795 33.4255644, -111.9401658 33.4254922)",,,auto
879,366,41662584_2625359016,,250,2,2,254,1,1,3,1,1,1,0,4346581623,4346581621,thru,,,,SBT,"LINESTRING (-111.9400795 33.4255644, -111.9400796 33.4254200)",,,auto
880,366,41662584_2625359016,,250,3,3,258,2,2,3,2,2,1,,4346581623,4346586752,uturn,,,,SBU,"LINESTRING (-111.9400795 33.4255644, -111.9399607 33.4255642)",,,auto
881,366,41662584_2625359016,,250,1,1,470,1,1,3,1,1,1,,4346581623,337713512,left,,,,SBL,"LINESTRING (-111.9400795 33.4255644, -111.9398746 33.4254928)",,,auto
882,366,41662584_2625359016,,247,2,2,198,1,1,3,1,1,1,,4346581622,3101265427,left,,,,NBL,"LINESTRING (-111.9399601 33.4254198, -111.9401658 33.4254922)",,,auto
883,366,41662584_2625359016,,247,1,1,254,1,1,3,1,1,1,,4346581622,4346581621,uturn,,,,NBU,"LINESTRING (-111.9399601 33.4254198, -111.9400796 33.4254200)",,,auto
884,366,41662584_2625359016,,247,1,2,258,1,2,3,2,2,1,1,4346581622,4346586752,thru,,,,NBT,"LINESTRING (-111.9399601 33.4254198, -111.9399607 33.4255642)",,,auto
885,366,41662584_2625359016,,247,3,3,470,1,1,3,1,1,1,,4346581622,337713512,right,,,,NBR,"LINESTRING (-111.9399601 33.4254198, -111.9398746 33.4254928)",,,auto
886,366,41662584_2625359016,,471,2,2,198,1,1,2,1,1,1,0,337713512,3101265427,thru,,,,WBT,"LINESTRING (-111.9398746 33.4254928, -111.9401658 33.4254922)",,,auto
887,366,41662584_2625359016,,471,1,1,254,1,1,2,1,1,1,,337713512,4346581621,left,,,,WBL,"LINESTRING (-111.9398746 33.4254928, -111.9400796 33.4254200)",,,auto
888,366,41662584_2625359016,,471,2,2,258,2,2,2,2,2,1,,337713512,4346586752,right,,,,WBR,"LINESTRING (-111.9398746 33.4254928, -111.9399607 33.4255642)",,,auto
889,367,330683945_330683964,,223,1,2,207,1,2,3,2,2,1,1,4346575413,4346575412,thru,,,,WBT,"LINESTRING (-111.9348733 33.4147534, -111.9350453 33.4147523)",,,auto
890,367,330683945_330683964,,223,3,3,429,2,2,3,2,2,1,,4346575413,9143759910,uturn,,,,WBU,"LINESTRING (-111.9348733 33.4147534, -111.9348692 33.4146166)",,,auto
891,367,330683945_330683964,,223,1,1,435,1,1,3,1,1,1,,4346575413,5200239622,left,,,,WBL,"LINESTRING (-111.9348733 33.4147534, -111.9349536 33.4145426)",,,auto
892,367,330683945_330683964,,428,2,2,207,2,2,2,2,2,1,,863733787,4346575412,right,,,,SBR,"LINESTRING (-111.9349562 33.4148250, -111.9350453 33.4147523)",,,auto
893,367,330683945_330683964,,428,1,1,429,1,1,2,2,2,1,,863733787,9143759910,left,,,,SBL,"LINESTRING (-111.9349562 33.4148250, -111.9348692 33.4146166)",,,auto
894,367,330683945_330683964,,428,2,2,435,1,1,2,1,1,1,0,863733787,5200239622,thru,,,,SBT,"LINESTRING (-111.9349562 33.4148250, -111.9349536 33.4145426)",,,auto
895,367,330683945_330683964,,228,1,1,207,1,1,2,2,2,1,,330683946_41624261,4346575412,uturn,,,,EBU,"LINESTRING (-111.9350412 33.4146139, -111.9350453 33.4147523)",,,auto
896,367,330683945_330683964,,228,1,2,429,1,2,2,2,2,1,1,330683946_41624261,9143759910,thru,,,,EBT,"LINESTRING (-111.9350412 33.4146139, -111.9348692 33.4146166)",,,auto
897,367,330683945_330683964,,228,2,2,435,1,1,2,1,1,1,,330683946_41624261,5200239622,right,,,,EBR,"LINESTRING (-111.9350412 33.4146139, -111.9349536 33.4145426)",,,auto
898,367,330683945_330683964,,436,1,1,207,1,1,2,2,2,1,,5200239622,4346575412,left,,,,NBL,"LINESTRING (-111.9349536 33.4145426, -111.9350453 33.4147523)",,,auto
